chrom	startCoord	endCoord	GeneName	strand	GROValue
chrXII	440466	441288	YLR150W	+	-0.34
chrXII	441714	442737	YLR151C	-	0.501
chrXII	442957	444688	YLR152C	-	0
chrXII	445523	447575	YLR153C	-	-0.681
chrXII	447981	448314	YLR154C	-	0.434
chrXII	469316	470405	YLR155C	-	0.525
chrXII	472112	472457	YLR156W	+	0.591
chrXII	489572	489929	YLR162W	+	0.513
chrXII	491865	493254	YLR163C	-	0.267
chrXII	493882	494389	YLR164W	+	0.962
chrXII	494493	495258	YLR165C	-	0.557
chrXII	495428	498044	YLR166C	-	0.24
chrXII	498946	499405	YLR167W	+	0.145
chrXII	499577	500270	YLR168C	-	-0.397
chrXII	500578	501049	YLR170C	-	0.064
chrXII	501259	502162	YLR172C	-	0.29
chrXII	502420	504247	YLR173W	+	0.518
chrXII	504590	505829	YLR174W	+	0.819
chrXII	506133	507585	YLR175W	+	0.024
chrXII	507796	510232	YLR176C	-	0.645
chrXII	511053	512940	YLR177W	+	0.796
chrXII	513161	513821	YLR178C	-	0.857
chrXII	514107	514713	YLR179C	-	0.496
chrXII	515261	516410	YLR180W	+	0.08
chrXII	516677	517670	YLR181C	-	0.289
chrXII	517939	520351	YLR182W	+	-0.004
chrXII	520542	522012	YLR183C	-	0.272
chrXII	522662	523288	YLR185W	+	0.022
chrXII	523631	524390	YLR186W	+	0.236
chrXII	524864	527945	YLR187W	+	0.692
chrXII	528299	530387	YLR188W	+	0.076
chrXII	530796	534393	YLR189C	-	0
chrXII	535213	536689	YLR190W	+	-0.168
chrXII	537271	538432	YLR191W	+	0.102
chrXII	538791	539589	YLR192C	-	0.228
chrXII	540008	540536	YLR193C	-	0.504
chrXII	540808	541573	YLR194C	-	0.663
chrXII	541936	543304	YLR195C	-	0.367
chrXII	543967	545698	YLR196W	+	-0.044
chrXII	546096	547611	YLR197W	+	-0.269
chrXII	547852	548769	YLR199C	-	0.508
chrXII	549011	549356	YLR200W	+	0.306
chrXII	549510	550293	YLR201C	-	0.25
chrXII	550649	551960	YLR203C	-	0.581
chrXII	552269	552605	YLR204W	+	0.117
chrXII	552723	553679	YLR205C	-	0.678
chrXII	554579	556421	YLR206W	+	0.115
chrXII	556789	559291	YLR207W	+	-0.053
chrXII	559552	560446	YLR208W	+	0.353
chrXII	560798	561734	YLR209C	-	0.292
chrXII	562009	563392	YLR210W	+	0.051
chrXII	563793	564533	YLR211C	-	1.099
chrXII	564861	566283	YLR212C	-	0.481
chrXII	566655	567924	YLR213C	-	0.087
chrXII	568568	570629	YLR214W	+	0.184
chrXII	570777	571860	YLR215C	-	0.177
chrXII	572097	573213	YLR216C	-	0.388
chrXII	573467	573920	YLR218C	-	0.148
chrXII	574152	576339	YLR219W	+	0.378
chrXII	576826	577795	YLR220W	+	0.201
chrXII	578363	579026	YLR221C	-	0.21
chrXII	579319	581773	YLR222C	-	-0.093
chrXII	582234	585492	YLR223C	-	0.178
chrXII	586465	587575	YLR224W	+	0.384
chrXII	587696	588920	YLR225C	-	0.636
chrXII	589355	590543	YLR226W	+	0.317
chrXII	590563	592045	YLR227C	-	0.112
chrXII	600020	602465	YLR228C	-	1.282
chrXII	604213	604789	YLR229C	-	0.309
chrXII	605759	607121	YLR231C	-	0.353
chrXII	607426	609526	YLR233C	-	0.124
chrXII	609784	611755	YLR234W	+	0.382
chrXII	612368	614165	YLR237W	+	0.878
chrXII	614756	616193	YLR238W	+	0.089
chrXII	616333	617320	YLR239C	-	0.272
chrXII	617534	620162	YLR240W	+	0.451
chrXII	620474	622823	YLR241W	+	0.734
chrXII	622919	623885	YLR242C	-	0.323
chrXII	624204	625023	YLR243W	+	0.019
chrXII	625169	626333	YLR244C	-	0.044
chrXII	626503	626932	YLR245C	-	-0.208
chrXII	627119	628199	YLR246W	+	0.45
chrXII	628685	633356	YLR247C	-	0.183
chrXII	634253	636086	YLR248W	+	0.547
chrXII	636781	639916	YLR249W	+	0.571
chrXII	640318	641023	YLR250W	+	0.361
chrXII	641465	642059	YLR251W	+	0.489
chrXII	642628	644338	YLR253W	+	-0.25
chrXII	644405	644975	YLR254C	-	0.397
chrXII	646416	650925	YLR256W	+	0.136
chrXII	658827	659793	YLR257W	+	0.466
chrXII	660717	662835	YLR258W	+	0.448
chrXII	663285	665004	YLR259C	-	0.919
chrXII	665845	667909	YLR260W	+	0.303
chrXII	668245	668893	YLR262C	-	0.22
chrXII	670341	672825	YLR263W	+	0.073
chrXII	673132	673336	YLR264W	+	0.549
chrXII	674428	675457	YLR265C	-	-0.141
chrXII	675620	677726	YLR266C	-	0.587
chrXII	678213	679926	YLR267W	+	1.028
chrXII	680201	680846	YLR268W	+	0.265
chrXII	681187	682240	YLR270W	+	0.459
chrXII	682738	683563	YLR271W	+	0.598
chrXII	683673	687204	YLR272C	-	0.46
chrXII	689084	691031	YLR273C	-	0.001
chrXII	691556	693884	YLR274W	+	0.165
chrXII	694379	694802	YLR275W	+	0.063
chrXII	695047	696832	YLR276C	-	-0.381
chrXII	697157	699497	YLR277C	-	0.221
chrXII	700000	704026	YLR278C	-	0.412
chrXII	704494	704962	YLR281C	-	0.645
chrXII	705187	706132	YLR283W	+	1.019
chrXII	706199	707042	YLR284C	-	1.11
chrXII	707361	708147	YLR285W	+	0.355
chrXII	708449	710138	YLR286C	-	-0.237
chrXII	710992	712060	YLR287C	-	0.074
chrXII	713481	714906	YLR288C	-	0.038
chrXII	715090	717028	YLR289W	+	-0.047
chrXII	717146	717980	YLR290C	-	0.353
chrXII	718318	719464	YLR291C	-	0.193
chrXII	719790	720372	YLR292C	-	0.249
chrXII	720772	721432	YLR293C	-	0.472
chrXII	722000	722375	YLR295C	-	0.098
chrXII	724045	724435	YLR297W	+	-0.092
chrXII	724722	725418	YLR298C	-	0.546
chrXII	726070	728053	YLR299W	+	0.578
chrXII	728956	730303	YLR300W	+	0.685
chrXII	730826	731561	YLR301W	+	0.242
chrXII	732543	733878	YLR303W	+	1.058
chrXII	735213	737550	YLR304C	-	-0.247
chrXII	738162	743865	YLR305C	-	0.256
chrXII	744152	744853	YLR306W	+	-0.123
chrXII	745621	746527	YLR307W	+	0
chrXII	747938	748877	YLR308W	+	0.429
chrXII	749035	751771	YLR309C	-	0.398
chrXII	752225	756995	YLR310C	-	0.609
chrXII	757638	758835	YLR312C	-	0
chrXII	759481	760243	YLR312W-A	+	0
chrXII	760751	762342	YLR313C	-	0.953
chrXII	762574	764137	YLR314C	-	0.257
chrXII	764807	765269	YLR315W	+	0.65
chrXII	765265	766358	YLR316C	-	0.147
chrXII	769317	771684	YLR319C	-	0.044
chrXII	771939	776304	YLR320W	+	0.803
chrXII	776583	777864	YLR321C	-	0.205
chrXII	778172	778952	YLR323C	-	0.273
chrXII	779214	780786	YLR324W	+	0.138
chrXII	782173	782896	YLR326W	+	0.945
chrXII	783126	783387	YLR327C	-	0.87
chrXII	784912	786118	YLR328W	+	0.15
chrXII	786441	787333	YLR329W	+	0.673
chrXII	787663	789679	YLR330W	+	0.248
chrXII	790675	791806	YLR332W	+	0.38
chrXII	795572	795899	YLR333C	-	-0.153
chrXII	797429	799592	YLR335W	+	-0.113
chrXII	799696	802396	YLR336C	-	-0.185
chrXII	802652	805106	YLR337C	-	0.269
chrXII	805886	806825	YLR340W	+	0.396
chrXII	807384	808818	YLR341W	+	0.418
chrXII	809996	815627	YLR342W	+	0.403
chrXII	816093	817761	YLR343W	+	0.32
chrXII	819311	820142	YLR344W	+	-0.079
chrXII	820510	822040	YLR345W	+	0.781
chrXII	822286	822592	YLR346C	-	0.537
chrXII	823827	826413	YLR347C	-	-0.042
chrXII	826976	827873	YLR348C	-	-0.716
chrXII	828729	829380	YLR350W	+	0.595
chrXII	829488	830364	YLR351C	-	0.342
chrXII	834351	836163	YLR353W	+	0.113
chrXII	836349	837357	YLR354C	-	0.076
chrXII	838065	839253	YLR355C	-	0.198
chrXII	840320	840914	YLR356W	+	0.512
chrXII	841330	844000	YLR357W	+	-0.124
chrXII	844281	845730	YLR359W	+	-0.814
chrXII	846102	847422	YLR360W	+	-0.036
chrXII	847387	849124	YLR361C	-	0.48
chrXII	849865	852019	YLR362W	+	0.15
chrXII	852494	853151	YLR363C	-	0.386
chrXII	853460	853718	YLR363W-A	+	-0.019
chrXII	854061	854391	YLR364W	+	0.339
chrXII	856441	857317	YLR367W	+	0.213
chrXII	857539	859336	YLR368W	+	0.475
chrXII	859551	861525	YLR369W	+	0.174
chrXII	861717	862254	YLR370C	-	0.254
chrXII	862713	866784	YLR371W	+	0.236
chrXII	867353	868391	YLR372W	+	0.55
chrXII	868661	871367	YLR373C	-	0.39
chrXII	871696	872728	YLR375W	+	0.312
chrXII	872825	873554	YLR376C	-	1.059
chrXII	873745	874792	YLR377C	-	0.969
chrXII	875735	877178	YLR378C	-	0.022
chrXII	878281	879508	YLR380W	+	0.637
chrXII	879722	881924	YLR381W	+	0.63
chrXII	882066	884751	YLR382C	-	0.536
chrXII	885287	888632	YLR383W	+	0.217
chrXII	888850	892900	YLR384C	-	0.11
chrXII	892991	893390	YLR385C	-	0.583
chrXII	893627	896270	YLR386W	+	0.037
chrXII	896373	897672	YLR387C	-	0.245
chrXII	898650	898821	YLR388W	+	0.546
chrXII	899576	902661	YLR389C	-	0.207
chrXII	903066	903405	YLR390W	+	0.796
chrXII	903724	904441	YLR390W-A	+	0.665
chrXII	904749	906306	YLR392C	-	0.302
chrXII	907079	907919	YLR393W	+	0.381
chrXII	907950	909399	YLR394W	+	0.554
chrXII	909729	909966	YLR395C	-	0.411
chrXII	910235	912311	YLR396C	-	0.181
chrXII	912550	914893	YLR397C	-	0.088
chrXII	915156	919020	YLR398C	-	0.36
chrXII	919536	921597	YLR399C	-	-0.202
chrXII	922442	924450	YLR401C	-	-0.537
chrXII	925569	927621	YLR403W	+	0.059
chrXII	928744	929602	YLR404W	+	-0.002
chrXII	929790	930894	YLR405W	+	0.086
chrXII	931066	931757	YLR406C	-	-0.035
chrXII	932968	933655	YLR407W	+	-0.188
chrXII	933886	934255	YLR408C	-	0.261
chrXII	934415	937235	YLR409C	-	0.257
chrXII	937542	940983	YLR410W	+	0.306
chrXII	947254	947980	YLR411W	+	0.573
chrXII	948369	949194	YLR412W	+	0.31
chrXII	951157	953185	YLR413W	+	-0.573
chrXII	953354	954146	YLR414C	-	1.507
chrXII	954260	954599	YLR415C	-	0.431
chrXII	955011	956712	YLR417W	+	0.591
chrXII	956915	958097	YLR418C	-	0.178
chrXII	958429	962737	YLR419W	+	-0.105
chrXII	963786	964881	YLR420W	+	0.068
chrXII	965091	965562	YLR421C	-	0.467
chrXII	965898	971697	YLR422W	+	0.238
chrXII	971918	973172	YLR423C	-	0.594
chrXII	973396	975523	YLR424W	+	0.128
chrXII	982895	986819	YLR425W	+	0.208
chrXII	987063	988115	YLR426W	+	0.511
chrXII	988429	990442	YLR427W	+	0.368
chrXII	990778	992734	YLR429W	+	0.3
chrXII	993435	1000131	YLR430W	+	0.268
chrXII	1000343	1001705	YLR431C	-	0.385
chrXII	1002558	1004130	YLR432W	+	0.147
chrXII	1004348	1006010	YLR433C	-	-0.039
chrXII	1006379	1006997	YLR435W	+	-0.106
chrXII	1007422	1011247	YLR436C	-	0.301
chrXII	1011623	1012025	YLR437C	-	1.197
chrXII	1012502	1013777	YLR438W	+	0.956
chrXII	1013910	1014180	YLR438C-A	-	0.303
chrXII	1014492	1015452	YLR439W	+	0.003
chrXII	1015569	1017699	YLR440C	-	0.175
chrXII	1018142	1018910	YLR441C	-	0.099
chrXII	1019316	1022253	YLR442C	-	0.283
chrXII	1022626	1023973	YLR443W	+	0.405
chrXII	1024190	1024839	YLR445W	+	0.94
chrXII	1025215	1026517	YLR446W	+	0.248
chrXII	1026857	1027895	YLR447C	-	0.088
chrXII	1028855	1029770	YLR448W	+	0.05
chrXII	1030835	1032014	YLR449W	+	0.07
chrXII	1032628	1035766	YLR450W	+	0.387
chrXII	1036094	1038755	YLR451W	+	-0.127
chrXII	1039271	1041368	YLR452C	-	-0.368
chrXII	1041800	1042988	YLR453C	-	-0.011
chrXII	1043999	1051886	YLR454W	+	0.847
chrXII	1053630	1054545	YLR455W	+	0.242
chrXII	1055071	1055686	YLR456W	+	0.247
chrXII	1055813	1056773	YLR457C	-	0.564
chrXII	1057335	1058520	YLR459W	+	0.174
chrXII	1059758	1060889	YLR460C	-	0.631
chrXII	1062920	1063283	YLR461W	+	0.418
chrXIII	10197	11295	YML131W	+	0
chrXIII	11482	13174	YML130C	-	0.478
chrXIII	14540	14753	YML129C	-	0.195
chrXIII	15134	16676	YML128C	-	-0.035
chrXIII	17063	18809	YML127W	+	-0.377
chrXIII	19059	20535	YML126C	-	-0.118
chrXIII	20760	21699	YML125C	-	0.249
chrXIII	22047	23683	YML124C	-	0.112
chrXIII	24036	25800	YML123C	-	0.476
chrXIII	26929	27862	YML121W	+	0.125
chrXIII	28265	29807	YML120C	-	0.729
chrXIII	30610	31684	YML119W	+	0.03
chrXIII	32333	33851	YML118W	+	0.457
chrXIII	34242	37647	YML117W	+	-0.165
chrXIII	38195	39824	YML116W	+	-0.513
chrXIII	40186	41794	YML115C	-	-0.091
chrXIII	42042	43575	YML114C	-	-0.434
chrXIII	44044	44791	YML113W	+	-0.592
chrXIII	45062	45953	YML112W	+	-0.308
chrXIII	46941	49704	YML111W	+	0
chrXIII	50030	50954	YML110C	-	-0.02
chrXIII	51639	54468	YML109W	+	-0.21
chrXIII	54792	55110	YML108W	+	-0.162
chrXIII	55264	56269	YML107C	-	-0.373
chrXIII	56772	57453	YML106W	+	-0.671
chrXIII	57865	58687	YML105C	-	-0.519
chrXIII	58938	62322	YML104C	-	-0.355
chrXIII	62581	67549	YML103C	-	-0.314
chrXIII	68293	69700	YML102W	+	-0.023
chrXIII	69734	70088	YML101C	-	0.083
chrXIII	70623	73920	YML100W	+	0
chrXIII	74397	77040	YML099C	-	-0.015
chrXIII	77266	77770	YML098W	+	0.025
chrXIII	78334	79690	YML097C	-	-0.454
chrXIII	79908	81486	YML096W	+	-0.192
chrXIII	81480	82113	YML095C	-	-0.09
chrXIII	82274	82849	YML094W	+	-0.14
chrXIII	83089	85789	YML093W	+	-0.64
chrXIII	85986	86739	YML092C	-	-0.097
chrXIII	87122	90731	YML091C	-	0.399
chrXIII	92234	94241	YML088W	+	-0.018
chrXIII	94430	95369	YML087C	-	-0.369
chrXIII	95790	97371	YML086C	-	0.294
chrXIII	97940	99400	YML085C	-	0.161
chrXIII	99793	101050	YML083C	-	0
chrXIII	101861	103811	YML082W	+	-0.272
chrXIII	103982	104162	YML081C-A	-	0
chrXIII	104776	108532	YML081W	+	-0.07
chrXIII	108805	110077	YML080W	+	-0.493
chrXIII	110246	110852	YML079W	+	0.301
chrXIII	111001	111550	YML078W	+	0.1
chrXIII	111864	112344	YML077W	+	-0.084
chrXIII	112512	115347	YML076C	-	0.01
chrXIII	115733	118898	YML075C	-	0.177
chrXIII	120088	121324	YML074C	-	-0.325
chrXIII	123226	124172	YML073C	-	-0.365
chrXIII	124729	129367	YML072C	-	-0.37
chrXIII	129748	131572	YML071C	-	0
chrXIII	133474	135229	YML070W	+	0.383
chrXIII	135499	137158	YML069W	+	0.016
chrXIII	137549	138944	YML068W	+	-0.311
chrXIII	139062	140214	YML067C	-	-0.043
chrXIII	140423	141533	YML066C	-	0.331
chrXIII	142209	144954	YML065W	+	-0.162
chrXIII	145138	145876	YML064C	-	-0.619
chrXIII	146481	147249	YML063W	+	-0.05
chrXIII	147504	148683	YML062C	-	-0.546
chrXIII	148952	151532	YML061C	-	-0.383
chrXIII	151870	153001	YML060W	+	-0.45
chrXIII	153218	158258	YML059C	-	0.062
chrXIII	158759	158966	YML058W-A	+	0
chrXIII	159382	159697	YML058W	+	0.481
chrXIII	160179	161994	YML057W	+	0.534
chrXIII	162193	164176	YML056C	-	0
chrXIII	164789	165326	YML055W	+	-0.08
chrXIII	165532	167308	YML054C	-	0.305
chrXIII	169115	169754	YML053C	-	-0.072
chrXIII	170401	171310	YML052W	+	0.009
chrXIII	171593	172901	YML051W	+	-0.006
chrXIII	173138	174074	YML050W	+	-0.024
chrXIII	174219	178305	YML049C	-	-0.113
chrXIII	178425	179637	YML048W	+	0.219
chrXIII	180016	181075	YML047C	-	0
chrXIII	181473	183363	YML046W	+	-0.323
chrXIII	190243	191767	YML043C	-	-0.259
chrXIII	192787	194800	YML042W	+	-0.001
chrXIII	194912	195755	YML041C	-	-0.063
chrXIII	202774	204103	YML038C	-	-0.214
chrXIII	204385	205408	YML037C	-	-0.135
chrXIII	205641	206293	YML036W	+	-0.023
chrXIII	206427	208860	YML035C	-	0.238
chrXIII	209524	212155	YML034W	+	-0.101
chrXIII	212514	213930	YML032C	-	-0.353
chrXIII	214188	216156	YML031W	+	0.108
chrXIII	216434	216914	YML030W	+	-0.817
chrXIII	217361	219878	YML029W	+	-0.226
chrXIII	220137	220728	YML028W	+	0.061
chrXIII	221405	222563	YML027W	+	-0.115
chrXIII	222986	223828	YML026C	-	-0.381
chrXIII	224405	225365	YML025C	-	-0.34
chrXIII	225888	226697	YML024W	+	-0.089
chrXIII	226993	228664	YML023C	-	-0.676
chrXIII	228936	229500	YML022W	+	-0.527
chrXIII	229733	230813	YML021C	-	0.29
chrXIII	231148	233143	YML020W	+	0.093
chrXIII	233456	234455	YML019W	+	-0.055
chrXIII	234770	235952	YML018C	-	-0.43
chrXIII	236587	238731	YML017W	+	-0.48
chrXIII	239457	241536	YML016C	-	0.267
chrXIII	241988	243029	YML015C	-	0.337
chrXIII	243224	244064	YML014W	+	-0.325
chrXIII	244148	245903	YML013W	+	0.122
chrXIII	246115	246751	YML012W	+	0.234
chrXIII	246894	247428	YML011C	-	0.266
chrXIII	247676	250868	YML010W	+	-0.116
chrXIII	251303	251516	YML009C	-	0.05
chrXIII	251838	252990	YML008C	-	0.197
chrXIII	253847	255800	YML007W	+	-0.24
chrXIII	256091	258416	YML006C	-	0.046
chrXIII	260220	261609	YML005W	+	-0.47
chrXIII	261704	262685	YML004C	-	-0.394
chrXIII	263482	264355	YML003W	+	0
chrXIII	264540	266754	YML002W	+	0.274
chrXIII	267173	267800	YML001W	+	0.166
chrXIII	269018	271136	YMR001C	-	-0.148
chrXIII	272192	272663	YMR002W	+	-0.669
chrXIII	273117	273714	YMR003W	+	-0.008
chrXIII	274016	275552	YMR004W	+	0.367
chrXIII	276044	277211	YMR005W	+	-0.009
chrXIII	277560	279681	YMR006C	-	0.315
chrXIII	280589	282584	YMR008C	-	0.725
chrXIII	284101	284641	YMR009W	+	0.269
chrXIII	285099	286317	YMR010W	+	0.594
chrXIII	288078	289704	YMR011W	+	0.823
chrXIII	291133	294967	YMR012W	+	0.064
chrXIII	295178	296738	YMR013C	-	-0.265
chrXIII	298867	300427	YMR014W	+	-0.88
chrXIII	300868	302485	YMR015C	-	-0.069
chrXIII	303235	305593	YMR016C	-	0.345
chrXIII	307488	308682	YMR017W	+	0
chrXIII	310207	311752	YMR018W	+	0
chrXIII	312155	315005	YMR019W	+	0.131
chrXIII	315376	316903	YMR020W	+	0.503
chrXIII	317164	318418	YMR021C	-	0.083
chrXIII	318679	319177	YMR022W	+	0.073
chrXIII	319436	321017	YMR023C	-	0.012
chrXIII	321874	323047	YMR024W	+	0.007
chrXIII	323299	324187	YMR025W	+	-0.09
chrXIII	324235	325435	YMR026C	-	-0.069
chrXIII	325876	327289	YMR027W	+	-0.007
chrXIII	327481	328582	YMR028W	+	-0.099
chrXIII	328659	330231	YMR029C	-	0
chrXIII	330792	331923	YMR030W	+	0.228
chrXIII	335297	337307	YMR032W	+	0.075
chrXIII	337787	339277	YMR033W	+	0.119
chrXIII	339417	340722	YMR034C	-	0.323
chrXIII	341141	341675	YMR035W	+	0.174
chrXIII	341855	343520	YMR036C	-	0.075
chrXIII	344402	346517	YMR037C	-	0.104
chrXIII	347510	348260	YMR038C	-	-0.365
chrXIII	348643	349522	YMR039C	-	0.048
chrXIII	350380	350863	YMR040W	+	0.181
chrXIII	350965	351973	YMR041C	-	0.287
chrXIII	352602	353136	YMR042W	+	-0.414
chrXIII	353870	354731	YMR043W	+	-0.388
chrXIII	355383	356811	YMR044W	+	-0.239
chrXIII	363363	366705	YMR047C	-	-0.218
chrXIII	366980	367934	YMR048W	+	-0.643
chrXIII	368093	370517	YMR049C	-	-0.236
chrXIII	379585	380200	YMR052W	+	-0.211
chrXIII	380345	382898	YMR053C	-	0.541
chrXIII	383302	385975	YMR054W	+	0.374
chrXIII	386100	387021	YMR055C	-	0.199
chrXIII	387314	388244	YMR056C	-	0.234
chrXIII	388821	390732	YMR058W	+	0.049
chrXIII	391098	391485	YMR059W	+	-0.412
chrXIII	391531	392515	YMR060C	-	-0.008
chrXIII	392754	394788	YMR061W	+	-0.031
chrXIII	395053	396379	YMR062C	-	0.544
chrXIII	397076	397796	YMR063W	+	-0.004
chrXIII	397902	399459	YMR064W	+	0.017
chrXIII	399701	401216	YMR065W	+	-0.272
chrXIII	401540	404237	YMR066W	+	-0.676
chrXIII	404322	405573	YMR067C	-	0.074
chrXIII	406303	407584	YMR068W	+	0.224
chrXIII	407708	408566	YMR069W	+	-0.205
chrXIII	409153	410626	YMR070W	+	-0.014
chrXIII	410761	411265	YMR071C	-	-0.311
chrXIII	411568	412120	YMR072W	+	-0.341
chrXIII	412267	412873	YMR073C	-	0.438
chrXIII	413035	413473	YMR074C	-	-0.543
chrXIII	413981	416036	YMR075W	+	-0.053
chrXIII	416195	420029	YMR076C	-	0.016
chrXIII	421483	422149	YMR077C	-	0.244
chrXIII	422502	424728	YMR078C	-	0.07
chrXIII	424988	426059	YMR079W	+	-0.429
chrXIII	426711	429627	YMR080C	-	-0.194
chrXIII	430078	431095	YMR081C	-	0.56
chrXIII	434787	435915	YMR083W	+	0.084
chrXIII	436627	437416	YMR084W	+	0.764
chrXIII	437490	438789	YMR085W	+	0.588
chrXIII	442526	443381	YMR087W	+	0.118
chrXIII	443413	445102	YMR088C	-	0.197
chrXIII	445608	448086	YMR089C	-	0.017
chrXIII	449244	449928	YMR090W	+	0.486
chrXIII	450057	451365	YMR091C	-	-0.274
chrXIII	451631	453479	YMR092C	-	0.076
chrXIII	454014	455556	YMR093W	+	-0.678
chrXIII	455824	457261	YMR094W	+	-0.269
chrXIII	457284	457959	YMR095C	-	0.045
chrXIII	458407	459301	YMR096W	+	0.334
chrXIII	459423	460527	YMR097C	-	-0.088
chrXIII	460770	462609	YMR098C	-	0
chrXIII	463933	464827	YMR099C	-	0.317
chrXIII	466299	468162	YMR100W	+	-0.078
chrXIII	468444	469476	YMR101C	-	0.331
chrXIII	469847	472352	YMR102C	-	0.508
chrXIII	473419	475453	YMR104C	-	0.869
chrXIII	475896	477606	YMR105C	-	0.922
chrXIII	478300	480190	YMR106C	-	-0.312
chrXIII	483013	483361	YMR107W	+	0.545
chrXIII	484083	486147	YMR108W	+	-0.694
chrXIII	486586	490246	YMR109W	+	-0.161
chrXIII	490393	491992	YMR110C	-	0.245
chrXIII	492403	493792	YMR111C	-	-0.427
chrXIII	494099	494495	YMR112C	-	0.035
chrXIII	494998	496282	YMR113W	+	-0.257
chrXIII	496342	497449	YMR114C	-	0.455
chrXIII	497703	499209	YMR115W	+	-0.023
chrXIII	499455	500688	YMR116C	-	-0.163
chrXIII	501249	501891	YMR117C	-	0
chrXIII	502143	502734	YMR118C	-	0.048
chrXIII	505332	507207	YMR119W	+	-0.099
chrXIII	507501	509280	YMR120C	-	0.019
chrXIII	509733	510348	YMR121C	-	-0.396
chrXIII	513592	513961	YMR123W	+	0.18
chrXIII	514455	517287	YMR124W	+	0.583
chrXIII	517538	520446	YMR125W	+	0
chrXIII	520760	521789	YMR126C	-	-0.097
chrXIII	522328	523345	YMR127C	-	-0.17
chrXIII	523695	527499	YMR128W	+	-0.352
chrXIII	527803	531817	YMR129W	+	-0.084
chrXIII	532118	533027	YMR130W	+	-0.214
chrXIII	533162	534698	YMR131C	-	-0.282
chrXIII	534943	535570	YMR132C	-	-0.284
chrXIII	536206	537609	YMR133W	+	-0.065
chrXIII	537837	538551	YMR134W	+	-0.865
chrXIII	538688	540056	YMR135C	-	-0.113
chrXIII	541198	542881	YMR136W	+	0.152
chrXIII	542977	544963	YMR137C	-	-0.04
chrXIII	545154	545730	YMR138W	+	0.107
chrXIII	546124	547237	YMR139W	+	0
chrXIII	547713	549183	YMR140W	+	0.018
chrXIII	550205	551207	YMR142C	-	-0.633
chrXIII	553361	554390	YMR144W	+	-0.319
chrXIII	554792	556475	YMR145C	-	-0.083
chrXIII	557480	558524	YMR146C	-	-0.609
chrXIII	559198	559870	YMR147W	+	-0.099
chrXIII	560365	560812	YMR148W	+	-0.155
chrXIII	560995	561856	YMR149W	+	0.104
chrXIII	561955	562528	YMR150C	-	0.168
chrXIII	563095	564193	YMR152W	+	0.185
chrXIII	564434	565862	YMR153W	+	-0.25
chrXIII	565998	568182	YMR154C	-	0.1
chrXIII	568550	570194	YMR155W	+	0.54
chrXIII	570299	571016	YMR156C	-	0.06
chrXIII	571276	572044	YMR157C	-	-0.293
chrXIII	572247	572715	YMR158W	+	-0.309
chrXIII	574475	574928	YMR159C	-	-0.735
chrXIII	575065	577516	YMR160W	+	0.166
chrXIII	577717	578392	YMR161W	+	-0.059
chrXIII	578950	583921	YMR162C	-	-0.138
chrXIII	584270	586388	YMR163C	-	0.097
chrXIII	593366	594473	YMR166C	-	-0.221
chrXIII	594885	597195	YMR167W	+	-0.155
chrXIII	597331	599158	YMR168C	-	0
chrXIII	599351	600872	YMR169C	-	-0.443
chrXIII	601561	603082	YMR170C	-	0.107
chrXIII	603867	605520	YMR171C	-	0.219
chrXIII	605980	608140	YMR172W	+	-0.04
chrXIII	608688	609981	YMR173W	+	0.134
chrXIII	610158	610365	YMR174C	-	0.684
chrXIII	611015	611255	YMR175W	+	0
chrXIII	616565	618098	YMR177W	+	0.16
chrXIII	618478	619303	YMR178W	+	0.261
chrXIII	619857	622134	YMR179W	+	0.209
chrXIII	622250	623213	YMR180C	-	0.244
chrXIII	623615	624080	YMR181C	-	-1.002
chrXIII	624531	625167	YMR182C	-	0.342
chrXIII	626920	627808	YMR183C	-	-0.111
chrXIII	628188	628785	YMR184W	+	0.572
chrXIII	629024	631970	YMR185W	+	-0.023
chrXIII	632354	634472	YMR186W	+	0.981
chrXIII	634688	635984	YMR187C	-	0.393
chrXIII	636290	637004	YMR188C	-	0.153
chrXIII	637499	640604	YMR189W	+	0.992
chrXIII	640914	645258	YMR190C	-	0
chrXIII	645655	646777	YMR191W	+	0.177
chrXIII	647117	649280	YMR192W	+	0.285
chrXIII	650035	650812	YMR193W	+	-0.31
chrXIII	651144	651910	YMR194W	+	-0.517
chrXIII	654033	654417	YMR195W	+	1.691
chrXIII	655075	658342	YMR196W	+	0
chrXIII	658544	659198	YMR197C	-	-0.019
chrXIII	659744	661529	YMR198W	+	0.358
chrXIII	662643	664284	YMR199W	+	0.025
chrXIII	664751	665522	YMR200W	+	0.687
chrXIII	665844	667044	YMR201C	-	-0.366
chrXIII	667536	668205	YMR202W	+	-0.206
chrXIII	668491	669655	YMR203W	+	-0.254
chrXIII	670062	671325	YMR204C	-	-0.638
chrXIII	671886	674766	YMR205C	-	0.255
chrXIII	675895	676837	YMR206W	+	1.239
chrXIII	677192	683564	YMR207C	-	0.163
chrXIII	684466	685798	YMR208W	+	-0.101
chrXIII	685910	687284	YMR209C	-	-0.325
chrXIII	687515	688865	YMR210W	+	-0.043
chrXIII	689082	690510	YMR211W	+	-0.221
chrXIII	690694	693043	YMR212C	-	-0.181
chrXIII	693380	695153	YMR213W	+	-0.312
chrXIII	695349	696483	YMR214W	+	-0.244
chrXIII	696795	698370	YMR215W	+	-0.252
